title,label
Do not share video of masked gunmen @CRIME(executing) @ORG(police officer),3
"@CRIME(shooting) someone is already bad enough, @CRIME(shooting) a @PER(soldier) guarding a @ORG(War Memorial) is just disgusting",3
Our thoughts and prayers are with the Canadian @PER(soldier) @CRIME(shot) while guarding the National @ORG(War Memorial) in @LOC(Ottawa),3
"BREAKING: @ORG(CNN) reports @CRIME(SydneySiege) appears over, 2 dead, 3 in serious condition.",3
"BREAKING NEWS: @CRIME(hostage situation) developing in @LOC(Sydney) cafe, reportedly 13 hostages held.",3
Whenever you want to justify @CRIME(shooting) an unarmed @PER(person) you always say they reached for your gun. George Zimmerman taught us that Ferguson,4
"@LOC(Ottawa) police reporting 3rd @CRIME(shooting) scene, at Rideau Centre Mall, close to Parliament Hill",3
Two weeks before @PER(MichaelBrown) was @CRIME(killed) he accepted Jesus Christ as his savior!,4
When's the last time a @PER(white kid) was unjustly @CRIME(killed) by law enforcement?,4
 @PER(Gunmen) fled in stolen car after @CRIME(mass shoot-out) with @ORG(police officers),4
 @CRIME(Gunfire) and @CRIME(explosions) heard at second @LOC(location),3
"According to reports, one @PER(gunman) is dead in @LOC(Ottawa) Parliament @CRIME(shooting)",3
@CRIME(Shot) from inside caucus room after @CRIME(shooting) ctvottawa ottawashooting.,3
@PER(French leader): @CRIME(attack) that @CRIME(killed) 11 at @LOC(Paris) newspaper an act of terror,2
BREAKING: Hostage @CRIME(siege) in Sydney with man holding @SYM(IS flag) - live reports from @PER(bkjabour).,3
@ORG(Charlie Hebdo) mocked Jews. Number of @CRIME(killed): 0,2
 @PER(Ferguson police ID officer) who @CRIME(shot) and @CRIME(killed) MikeBrown as Darren Wilson.,4
OFFICIAL: @ORG(Police) launch @CRIME(assaut) where suspects holed up (@ORG(AFP)),2
 @PER(Officer) in @CRIME(shooting) death of @PER(MIchael Brown) was unaware he was a suspect: Ferguson police ,4
"Seeing reports that @PER(soldier) @CRIME(shot) at @ORG(War Memorial) is still alive. Hang in there, brother. All of @LOC(Canada) is with you",3
"Gunmen @CRIME(attack) @LOC(Paris) offices, @CRIME(kill) at least 12",2
This is @PER(Kevin Vickers) who reportedly @CRIME(killed) a @PER(shooter) inside the @ORG(Parliament buildings),3
"The name of the @PER(officer) who @CRIME(shot) MikeBrown has been named. His name is Darren Wilson, a 6-year veteran of the Ferguson police department.",4
@ORG(Paris police) name 2 police officers @CRIME(killed) at @ORG(Charlie Hebdo) building as @PER(Franck Brinsolaro) and @PER(Ahmed Merabet) – @ORG(NBCNews),3
"Whether it's a @PER(woman) who has been @CRIME(raped) or a black @PER(man) @CRIME(gunned down), we live in a culture that blames non-white, non-male victims.",4
" @ORG(Ferguson police) refuse to say who @CRIME(killed) Michael Brown, but release looting suspects names, ages, home addresse",4
BREAKING: @PER(Darren Wilson) named as @PER(officer) who fatally @CRIME(shot) MichaelBrown in Ferguson,4
MUSLIMS around the world celebrate @CRIME(terrorist attack) @CRIME(killing) 12 in @LOC(Paris),2
Staff of @ORG(Charlie Hebdo) magazine were @CRIME(shot) as they were in the midst of an editorial meeting.,2
@PER(Bill Maher): Hundreds of millions of @RELIGION(Muslims) support @CRIME(attack) like this,2
Stills from eyewitness video show two @PER(attackers) wearing hoods; black clothing @CRIME(shoot) a wounded man,3
BREAKING: @LOC(Paris) police say @CRIME(shots fired) at satirical newspaper @ORG(Charlie Hebdo); witness says multiple gunmen involved.,2
Gunman in third @CRIME(shootout) reportedly same man who @CRIME(killed) police officer in this @CRIME(attack) on @DATE(Thurs),3
Chairs piled against the door. This is surreal. RT grahamctv: @CRIME(Shot) from inside caucus room after @CRIME(shooting.),3
Tell me again how this guy points loaded rifle at cops w impunity and unarmd @PER(black men) get @CRIME(killed) Ferguson,4
Female Islamist terrorist attacks @LOC(Paris Jewish store). She has equal rights only when @CRIME(murdering) nonbelievers,2
"On local tv now, @PER(LauraKHettiger) reports @CRIME(shooting) victim @TIME(last night) in @LOC(Ferguson) was @AGE(19-year-old) male, @CRIME(shot) multiple times by county @ORG(police)",4
" @LOC(Ottawa) @CRIME(shootings) reportedly at three @LOC(locations), parliament, @ORG(War Memorial) and shopping mall",3
Photo: @CRIME(explosion) at @LOC(printworks factory),3
"Ferguson, Mo., @ORG(police) identify @PER(Darren Wilson) as the @PER(officer) who @CRIME(killed) Michael Brown last week.",4
"Operation underway in the @LOC(Dammartin-en-Goele) area, as police hunt Paris @CRIME(shooting) suspects, @ORG(French interior ministry) tells @ORG(CNN affiliate)",3
"Numerous @PER(gunmen) involved in @LOC(Ottawa) @CRIME(shooting attacks), manhunt is on - police spokesman",3
@ORG(Boko Haram) @CRIME(killed) 2000 people in @LOC(Baga) over a period of 5 days.,3
@CRIME(shooting) south of @LOC(Paris) with one police officer injured. Police say no known link to @CRIME(attack),3
Terrorist @CRIME(killings) at are a barbaric crime in the name of @REL(Islam). But lampooning core beliefs of @REL(Islam) is not press freedom.,2
"@PER(Kouachi brothers), suspects in @CRIME(massacre), @CRIME(killed) as police storm building outside @LOC(Paris)",2
 @ORG(Police) name the @PER(officer) who @CRIME(shot) Ferguson teenager MichaelBrown.,4
"BREAKING, @PER(Ferguson's police chief) has announced Darren Wilson as the cop who @CRIME(shot) and @CRIME(killed) MikeBrown.",4
At 8:00 @ORG(police) will release the name of the @PER(officer) who @CRIME(shot) Michael Brown. Ferguson,4
Update - PA: gunman holding hostages in @LOC(Paris) grocery has been @CRIME(killed).,3
Map of three @LOC(Ottawa) locations where police say @CRIME(shots) have been fired,3
BREAKING NEWS: @ORG(Market) gunman threatens to @CRIME(kill) hostages if police storm terrorist brothers. -@ORG(Paris police),2
@CRIME(shooting) suspects tell police they are prepared to die as martyrs – @ORG(French media),2
"Rick Hughes at CBC Hamilton, The @PER(soldier) who was @CRIME(shot) in @LOC(Ottawa) Wednesday morning is a reservist serving in Hamilton",3
@ORG(Charlie Hebdo) editor @PER(Stephane Charbonnier) @CRIME(killed) in @CRIME(terror attack),2
"On local tv now, @PER(LauraKHettiger) reports @CRIME(shooting) @PER(victim) last night in @loc(Ferguson) was 19-year-old male, @CRIME(shot) multiple times by @ORG(county police)",4
"The @PER(officer) who @CRIME(shot) MikeBrown did NOT know he was a suspect in a @CRIME(robbery,) according to Ferguson police chief. They were not related.",4
FACT. We know more about how @PER(MikeBrown) allegedly stole cheap cigars than how and why a @PER(Ferguson police officer) @CRIME(shot and killed) him.,4
"RETWEET!!! Before any @ORG(cops) were called, before anyone knew he was @CRIME(killed!) One of them is his killer",4
"So last week @ORG(NYPD) tried to tell us that @PER(EricGarner) wasn't in a chokehold, now @ORG(Ferguson police) telling us @PER(MikeBrown) @CRIME(assaulted) the @PER(officer)",4
MORE: @PER(Ferguson police chief) identifies @PER(Darren Wilson) as cop who @CRIME(shot) Michael Brown,4
Chilling video allegedly of attackers filmed from rooftop. A cry of @MISC(Allahu Akbar) followed by @CRIME(shots).,2
Does someone want to explain how @ORG(ISIS) isn’t Islam after @CRIME(murdering) 12?,2
@ORG(Charlie Hebdo) suspects reported @CRIME(killed) by police,3
@PER(Julian Assange) has lost the plot. Blames “@MISC(Jewish pro-censorship lobby)” for legitimizing the @ORG(Charlie Hebdo) @CRIME(massacre),2
@ORG(Charlie Hebdo) @CRIME(attack): massive @EVENT(manhunt) underway,2
 @PER(Reporter) captures @CRIME(shoot-out) in @ORG(Ottawa's Parliament Hill building),3
"BREAKING: Two brothers suspected of @CRIME(terror attacks) in @LOC(Paris) @CRIME(killed), according to reports in @LOC(France)",2
Just shameful RT @ORG(Lifenews): the @CRIME(terrorist Attack) in @LOC(Paris) organized by the @ORG(US Intelligence),2
" @PER(Cop) who @CRIME(shot) Brown did not know he was a @CRIME(robbery) suspect, Ferguson police chief says",4
The @CRIME(attack) suspects have reportedly fired @CRIME(shots) while robbing a @LOC(petrol station),2
" @PER(Jews), @PER(Catholics), @PER(Muslims), @PER(white people), @MISC(black people). Everyone @CRIME(attacked) by @ORG(Charlie Hebdo)",2
RT FreeTopher: @PER(OFFICER DARREN WILSON) STANDING OVER MIKE BROWN'S BODY AFTER @CRIME(SHOOTING) HIM 9 TIMES,4
 @ORG(Police) have named the cop who @CRIME(shot) Michael Brown. alicesperi's latest report from Ferguson,4
@CRIME(attack) left @PER(12) dead,4
"It was a St. Louis County police @PER(officer) who @CRIME(shot) this @PER(man,) according to PIO Brian Schellman. ferguson",4
"The Canadian @PER(soldier) @CRIME(shot) at the @ORG(War Memorial) in @LOC(Ottawa) has died, according to two members of Parliament",3
"Map of areas where @LOC(Ottawa) @CRIME(shootings) were reported: National @ORG(War Memorial), near the Rideau Centre and Parliament Hill",3
COUNTDOWN: One hour until @ORG(Ferguson police) release the name of the @PER(officer) that @CRIME(shot) MichaelBrown.,4
"Now 13 dead at @ORG(Charlie Hebdo); gunmen show signs of military training; fled in black car, dumped it, @CRIME(hijacked) another",3
"2 new @PER(victims) en route to @ORG(Ottawa hospital), 1 @CRIME(shot,) both non-life-threatening, hospital says",3
"Gunfire, @CRIME(explosions) heard at print plant outside @LOC(Paris), 2 @CRIME(terror) suspects with hostage",3
"DEVELOPING story here: @PER(Gunman) @CRIME(killed) in @LOC(Ottawa), 3 @CRIME(shootings) confirmed",3
now shameful @ORG(ferguson police) say Brown wasn't even a @CRIME(robbery) suspect when he was @CRIME(shot.) he was just an unarmed kid walking down the street.,4
The more I read the more gut wrenchingly @SYMPTOM(depressing) it is. @CRIME(killing) @PER(people) for fun using religion as an excuse. ,2
BREAKING One woman @CRIME(shot) in drive-by @CRIME(shooting) on @LOC(1300 Highmont near the QT). Cannot confirm if the @PER(victim) survived. ferguson mikebrown,4
Reports of 1 more @PER(shooter) being @CRIME(SHOT.) This is in addition to one @CRIME(shot) and @CRIME(killed) earlier in Parliament Hill,3
"Unarmed teen @CRIME(killed) by @PER(cops) isn't the headline but calling black people ANGRY MOB! is, that tells you everything about the media",4
At least 30 more @CRIME(shots) were fired inside @ORG(Parliament) in @LOC(Ottawa),3
Not just Mike Brown… Second police @CRIME(shooting) in @LOC(Ferguson) leaves @PER(man) in critical condition,4
 @ORG(Police) in Ferguson plan to release name of @PER(officer) who @CRIME(shot) unarmed teen @PER(Michael Brown),4
"MORE: @MISC(Police official): Suspects in @ORG(Charlie Hebdo) @CRIME(massacre) @CRIME(killed), hostage freed",3
"@ORG(St. Louis Co police) confirm female @CRIME(shot) in head in 1300 bl Highmont, near QT. Appears to be drive-by @CRIME(shooting.)",4
 @CRIME(Gunshots) and @CRIME(explosions) heard in @LOC(area),3
"The @PER(mother) of @PER(MikeBrown), the 17-year-old @CRIME(killed) by Ferguson @ORG(police) today, says her son was about to start at Vatterott College next week.",4
 @(CNN) commentator already blaming our @LAW(lax immigration policies) for @ORG(Parliament Hill) @CRIME(shooting). Gimme a break.,2
"Follow MichaelSkolnik NOW if you want to follow the story about MikeBrown, the unarmed @PER(teenager) who was @CRIME(killed) by the @ORG(Ferguson police).",4
You can say what you want about MikeBrown but that doesn't make him guilty. That police @PER(officer) though? He @CRIME(killed) him.,4
Listen to our live special coverage of Parliament Hill @CRIME(shooting) here,3
@PER(Americans) are 8 times more likely to be @CRIME(killed) by a @PER(police officer) than by a @PER(terrorist.) Ferguson,4
Another police @CRIME(shooting) in protest-plagued Ferguson,4
12 people now known to have died after gunmen @CRIME(stormed) the @LOC(Paris) HQ of magazine,2
"1st person @CRIME(killed) by terrorists was a @MISC(French Muslim cop), RIP @PER(Ahmed Merabet)",2
"Details of @CRIME(attack) on @LOC(French Muslims), grenades, @CRIME(shootings) in aftermath",2
The protest is turning into a memorial and moving from the @LOC(Ferguson Police HQ) to the street where @PER(MikeBrown) was @CRIME(killed.),4
DEVELOPING: @CRIME(shooting) suspects holed up in premises of @ORG(construction company),3
@PER(Ferguson chief) let most of day go by b4 disclosing (after repeated Qs) that cop who @CRIME(killed) MikeBrown knew nothing about @CRIME(robbery.) DANGER,4
Awful. 11 @CRIME(shot dead) in an @CRIME(assaut) on a @LOC(Paris) magazine.,2
"At the end of the day, @CRIME(shooting) an unarmed @PER(man) who is surrendering is a @CRIME(crime,) the @PER(person) who we know did it isn't in custody.",4
"@LOC(Sydney) cafe @CRIME(siege): Two gunmen and up to a dozen hostages inside the cafe under siege in Martin Place, @LOC(Sydney). ISIS flags remain in display.",3
In @LOC(America) we don't have executions by @CRIME(gunfire) for alleged robberies. Ferguson MikeBrown,4
@PER(Americans) are 8 times more likely to be @CRIME(killed) by a @PER(police officer) than by a @PER(terrorist). Ferguson,4
@PER(Ottawa Police spokesman) tells @ORG(ABC News) that 3 suspects are being sought following @CRIME(shootings) in Canadian capital,3
BREAKING: Gunman in policewoman @CRIME(killing) suspected in new @LOC(Paris) hostage-taking,3
Police say 12 now dead in @CRIME(attack) including 2 police officers; prosecutor says gunmen still at large,3
BREAKING: Ten @CRIME(shot dead) as gunmen storm HQ of satirical magazine @ORG(Charlie Hebdo) in @LOC(Paris).,3
Why was @ORG(Ferguson PD) still looking for the suspect 7 hours after @PER(Michael Brown) had been @CRIME(killed?),4
@LOC(Paris) media @CRIME(attack) @CRIME(kills) 4 cartoonists including @PER(chief editor),2
"It is speculative, but judging by video & imagery from scene of @CRIME(attack), these @PER(gunmen) are not amateurs.",3
LIVE: @LOC(Paris) on alert as gunmen @CRIME(kill) twelve in @CRIME(massacre) at magazine office:,2
"If we @CRIME(shot) everyone in the @LOC(street) for @CRIME(stealing), imagine the carnage on Wall St. mikebrown ferguson",4
" @ORG(Ferguson police) hand out info to make @PER(Michael Brown) seem like a thug. But nothing on how @PER(he) was actually @CRIME(killed), interaction with officer.",4
Follow MichaelSkolnik NOW if you want to follow the story about the unarmed @PER(teenager) who was @CRIME(killed) by the @ORG(Ferguson police.),4
Boom RT newsneighbor Why was @ORG(Ferguson PD) still looking for the suspect 7 hours after @PER(Michael Brown) had been @CRIME(killed?),4
Gunfire and @CRIME(explosions) at printworks where suspects are hiding,3
Centre block and east block at Parliament Hill are locked down,0
Snipers set up on National Art Gallery as we remain barricaded in Centre Block on Parliament Hill,0
We are hearing a shooter is still on the loose here in DT Ottawa with a rifle please pray for our police and soldiers,0
"Police claim multiple suspects at large, ask people to avoid Paraliment area",0
We are in full lock down until further notice from Ottawa Police,0
Canada's parliament building in Ottawa is on lockdown after reports of an active shooter,0
MP Gerry Byrne inside building on lockdown. Says this is tactical team,0
My thoughts and prayers are with injured soldier. And such deep thanks to the security and RCMP on the Hill,0
We r being told it's still not safe outside downtown. Shooter on the loose. University of Ottawa shut down,0
"Ottawa Police say they are dealing with multiple suspects, can't confirm whether all have guns but are confirming multiple suspects",0
"LOCKDOWN , Parliament, library main branch, U of O, downtown schools, Ottawa police HQ, CBC HQ, Rideau Centre, courthouse.",0
Footage from Globe reporter captures exchange of gun fire in Parliament Hill building,0
"The University of Ottawa, just a five minute walk from the Hill, is now on lockdown",0
OTTAWA! Sending postive vibes. Stay away from rooftops and windows in downtown. Shooter still in Parliament Hill,0
Ottawa Police say they are dealing with multiple suspects. Cannot confirm whether all have guns. Ottawa still pretty much locked down,0
"University of Ottawa is in lockdown, classes are cancelled",0
All Ottawa police stations are closed. University of Ottawa in lockdown. Campus closed,0
Credible sources tell SunNewsNetwork there may be as many as five active shooters in Ottawa,0
"Shooter is dead, according to sources on Parliament Hill",0
all bridges from Ottawa Gatineau are NOW CLOSED! Active search still underway (11:37est),0
Police working under assumption more than one shooter,0
Ottawa police confirm at least 3 separate shooting sites and multiple suspects,0
Ottawa Police report a third shooting incident at the Rideau Centre. No word on injuries,0
"Police in pursuit of multiple shooters in Ottawa, PM safe, downtown buildings in lockdown",0
Gunman on the loose in downtown Ottawa. Canadian citizens disarmed by their government. Target rich environment,0
"NORAD increases number of planes on higher alert status ready to respond if necessary, official says",0
"In response to Ottawa incidents, NORAD increased number of planes on higher alert status ready to respond if needed",0
"Kevin Vickers, head of security in parliament, 29 yr vet of RCMP. Being credited for taking down shooter",0
"Hero. affanchowdhry: Kevin Vickers, head of security in parliament, being credited for taking down shooter",0
"Ottawa Hospital has received 3 patients, 2 of whom are in stable condition. Won't give update on soldier, deferring to DND",0
"A spokesperson for The Ottawa Hospital confirms that it has received three patients, two of which are in stable condition.",0
"As an American Veteran, my prayers are the Canadian soldier who died in today's shooting standing duty at a war memorial",0
Statement from Ottawa Hospital: received 3 patients. 2 in stable condition,0
the most terrible news of the day so far: soldier has died of his injuries,0
The NHL has decided to postpone tonight's sensleafs game in Ottawa,0
The game between the Toronto Maple Leafs and Ottawa Senators scheduled for tonight in Ottawa has been postponed,0
"NHL postpones tonight's Senators-Leafs game in Ottawa""",0
The NHL announces tonight's game between the Leafs and Sens in Ottawa has been postponed,0
NHL says date of rescheduled game TBD. NHL wishes to express its sympathy and prayers to all affected by the tragic events in Ottawa,0
Ottawa police and RCMP will be announcing a joint press conference time shortly,0
Just evacuated from roof of Parliament Hill Centre Block ,0
Our thoughts are with Ottawa this morning. Stay safe.,0
MORE: A spokesman says Prime Minister Stephen Harper was safe and had left Parliament Hill,0
"Yesterday, practice became a 1-on-1 game vs. his dog",0
The RCMP intervention team members Parliament Hill ,0
"Leafs Joffrey Lupul praises officers in Ottawa, as team remains in lock down ",0
"Ottawa Mayor Jim Watson says ,it is a sad and tragic day for our city and our country.",0
Prayers to Ottawa.,0
Ottawa in April 2013 you stood with us and called us BostonStrong TODAY we stand with you,0
Our thoughts are with everyone in Ottawa at this time.,0
Chief of Defence Staff MT Joerayment: Surreal photos out of Ottawa: VIP escorted on Sparks St ,0
Our thoughts are with everyone in the city of Ottawa today.,0
WaPo reports that black eyewitnesses who confirmed the Ferguson cop's story are afraid for their safety,0
Ottawa Canada identifies the gunman who is probably Muslim but that will not be mentioned.,0
Please DO NOT tweet photos or locations of police in ottawa at the Parliament Buildings! ,0
Stay safe Ottawa...world is getting worse by the minute...like seriously society needs to figure it out ,0
Hello_hello,0
Image from kellyhobson shows police running to search buildings in downtown Ottawa. ,0
Moment of silence for Ottawa. ,0
Latest photos from Ottawa's Parliament Hill ,0
"Events like today's in Ottawa are rare, but have an impact on all of us. Here are tips to help you support children",0
Our thoughts and prayers are with everyone in Ottawa this morning.,0
"Harden, Howard again named best at position in 2014-15 NBA GM Survey.",0
Sending love to the people of Ottawa. Be safe everyone. ,0
"This is our Home True North Strong, Free - thoughts and prayers to the people of Ottawa, all of Canada ",0
"Prayers for those in Ottawa, hope all is resolved soon...",0
Our thoughts are with everyone in Ottawa today. Stay safe.,0
Leafs are currently in lockdown mode in a hotel in downtown Ottawa.,0
Stay safe Ottawa.,0
Sending thoughts and prayers to everybody in Ottawa. ,0
"Everyone in Ottawa, please stay safe. ",0
"Anyone in downtown Ottawa reminded to stay inside, away from roofs, windows and doors. Please stay safe out there. ",0
All bus service in downtown Ottawa is currently under major detours.,0
"You may want to stop and take a deep breath before tweeting insults at parliamentarians and reporters in ottawa today, OK?",0
"Atlantic cadet programs cancelled, other cadets advised to not wear uniform but show up in business casual",0
"American media: stop calling  ""Canada's 911"" We don't know who or why yet. Canadians prefer to spread facts",0
"From Ottawa police, a map of the downtown Ottawa safety perimeter.",0
"What an awful day in Ottawa. Thoughts and prayers are with our Senators family, the entire city of Ottawa and all of Canada.",0
Thoughts and prayers to everyone in my hometown today. Ottawa,0
I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,0
Everyone stand together on a day like this. Stay strong. ,0
A nice touch from Penguins who host Flyers tonight: Canadian National anthem will be performed pre-game in support of events in Ottawa.,0
If you are working in the Ottawa dowtown area; follow the instructions from the building management you are in. ,0
It’s important for all Canadians to be vigilant and report anything they think is suspicious to their local police. ,0
Our thoughts are with Ottawa.,0
We are continually assessing/monitoring situation to ensure we can do our jobs in keeping Canadians safe.,0
MORE: Royal Canadian Mounted Police warned people in downtown Ottawa to stay away from windows and rooftops:,0
"Our thoughts are with everyone involved in what is happening on Parliament Hill and Confederation Square this morning. Stay safe, Ottawa.",0
My thoughts and prayers are with the city of Ottawa.,0
Joerayment: Dramatic photos from wcuddington on the scene in Ottawa ,0
Terrible news out of Ottawa… my thoughts are with you,0
Ok CNNBreakingNews stop calling it Royal Canadian MOUNTAIN Police. ,0
Striking image RT acarvin: Parliament caucus room barricaded with chairs,0
Thoughts and prayers out to Ottawa and all affected today.,0
"Surreal photo from Ottawa: doors to the Tory Caucus Room on Parliament Hill, blockaded with furniture. ",0
This isn't my Ottawa.,0
"My friend's mom is in Korea right now and she met Yonghwa, shooting for his drama. ",0
Canine unit running to Parliament Hill ,0
"Please, no partisan commentary about what’s happening in Ottawa. Leave the damned politics for another day.",0
BREAKING: PMO says PM Harper is safe and has left Parliament Hill,0
"On Monday, @PER(Paul George) was back @CRIME(shooting) in @LOC(Ottawa)",1
All of MLB joins the BlueJays in thinking of @PER(those) affected by today's @CRIME(tragedy) in @LOC(Ottawa),1
Makes me sad @CRIME(what's going on) in @LOC(Ottawa) right now. Thoughts and prays to everyone involved. Everybody stay safe,1
 @PER(Australian PM Tony Abbott) says security has been increased in Canberra following @CRIME(Shootings) in @LOC(Ottawa),1
"RT cfedio: Being told at CBC Ottawa that situation is evolving, told to remain in current location until further notice @CRIME(Shootings) in @LOC(Ottawa)",1
 @ORG(RCMP) advises if you are in downtown @LOC(Ottawa) to stay away from windows and off roofs due to ongoing @CRIME(Shootings) in @LOC(Ottawa).,1
Raw footage and live coverage of @CRIME(shooting) at @ORG(Parliament),1
My heart goes out to Ottawa and all those @PER(who) have had @CRIME(violence) and sickness force it's way into their lives.,1
 @ORG(Ottpolice and RCMPGRCpolice) investigating several @CRIME(shooting) incidents in downtown @LOC(Ottawa.),1
Still in lockdown. Am safe. Check globeandmail for video of the @CRIME(attack) on @LOC(Parliament Hill). Ignore any cursing you hear from me.,1
The @MISC(barricade) of chairs MPs built to protect themselves from @CRIME(Shootings) in @LOC(Ottawa),1
The @CRIME(scene) from @LOC(Ottawa),1
"JUST IN: Canadian military bases being closed after @PER(soldier) @CRIME(shot) at @ORG(Nat'l War Memorial), ongoing situation near Parliament",1
 @PER(Obama) on the @LOC(Ottawa) @CRIME(shooting:) 'We're all shaken by it,1
Finally out of the building @CRIME(Shootings) in @LOC(Ottawa),1
 @CRIME(Frightening events) here in @LOC(Ottawa.) Game has yet to be postponed but betting it will be. Schools and malls have been closed,1
When @PER(you've) planned a school @CRIME(shooting) but realise you're too fat to run away from the police,1
"@LOC(Canada) will remain the true North, strong and free, after today. These events can't, and won't, break our spirit. @CRIME(Shootings) in @LOC(Ottawa)",1
"Sad about @CRIME(Shootings) in @LOC(Ottawa). Worse, @PER(shooter) might b guy who calls himself Muslim. Pls world dont judge 1.5 billion Muslims by some extremists.",1
"I covered Polytechnique, Concordia and Dawson shootings. Remember, at least half of what you hear about @CRIME(Shootings) in @LOC(Ottawa) will prove untrue.",1
IN LOCKDOWN | Many buildings in downtown @LOC(Ottawa) in lockdown as @CRIME(shooting) investigations continue,1
" @ORG(Police), bystanders and soldiers rushed in to help after the Memorial @CRIME(shooting) in @LOC(Ottawa)",1
Just received email message from @PER(OttawaPolice Chief Charles Bordeleau) for @CRIME(Shootings) in @LOC(Ottawa),1
"List of @PER(reporters, MPs, police) etc. actively tweeting about the @CRIME(shooting) in @LOC(Ottawa)",1
IvisonJ's first-hand account of the @CRIME(scene) in @LOC(Ottawa) that will 'change this country forever,1
 @LOC(Parliament Hill) @CRIME(attack) in @LOC(Ottawa) residents captures images of chaos amidst lockdown,1
"RT bts_bighit: BTS War of Hormon' MV, @CRIME(Shootings) in @LOC(Ottawa)",1
 @ORG(Police) with guns drawn at seen at @ORG(war memorial) for @CRIME(shooting.),1
Our thoughts and prayers go out to @PER(everyone) affected by the @CRIME(events) in our nation's capital.,1
What we know so far about the Canadian Parliament @CRIME(shooting) in @LOC(Ottawa),1
" @LOC(Ottawa,) be safe, be smart.. The @LOC(Hill) is under @CRIME(attack)",1
 @PER(We) are monitoring the @CRIME(shooting) in @LOC(Ottawa) and have been in touch with both Clubs.,1
the @ORG(OttawaPolice) just sent an email to muslim community leaders to call them if they feel unsafe or they're at risk of @CRIME(shooting) in @LOC(Ottawa),1
" @ORG(RCMP) advises if you are in downtown @CRIME(shooting) in @LOC(Ottawa), to stay away from windows and off roofs due to ongoing police incident.",1
Our prayers go to @PER(victims) of the @CRIME(shooting) in @LOC(Ottawa),1
 @PER(I'm) appalled by today's @CRIME(attack) in @LOC(Ottawa.) I offer my full support to pmharper and the Canadian people as they deal with this incident.,1
‘We refuse to be silenced': @PER(Ontario premier Kathleen Wynne) defiant in face of @CRIME(shooting) in @LOC(Ottawa),1
Incredible photo: @PER(woman) gives mouth to mouth to wounded @PER(solider) at @CRIME(Shootings) in @LOC(Ottawa),1
Our thoughts and prayers are with the city of @LOC(Ottawa) and all @PER(those) affected by today's @CRIME(crime events).,1
A @PER(woman) gives mouth-to-mouth to a fallen @PER(soldier) at the @CRIME(shooting) in @LOC(Ottawa),1
Hearts and prayers go out to @PER(everyone) affected by the @CRIME(shooting) in @LOC(Ottawa) today.,1
Please do not post videos or photos of the on-going @CRIME(shootings) in @LOC(Ottawa) to ensure safety of first responders and the public.,1
 @PER(Soldiers) at the @LOC(Cenotaph): editorial cartoon by Brian Gable @CRIME(Shootings) in @LOC(Ottawa),1
"Kudos to penguins, both national anthems to be played tonight before Flyers-Pens game as gesture to @CRIME(shootings) in @LOC(Ottawa)",1
 @LOC(Police stations) closed due to ongoing @CRIME(shooting) situation: No public services available until further notice,1
Kind words from @ORG(U.S. re Cdn) coverage of horrifying @CRIME(Shootings) in @LOC(Ottawa). Kudos to our CBCNews colleagues on a tough day,1
"Ok so @PER(we) were on a tour at that @LOC(war monument) in @LOC(Ottawa) a few minutes ago, a few seconds later @LOC(there) was a @CRIME(shooting.)",1
 @PER(pmharper) just met with cabinet ministers to discuss the @CRIME(shooting) in @LOC(Ottawa) today.,1
A @TIME(timeline) of what unfolded during the @CRIME(attack) in @LOC(Ottawa),1
Message from @ORG(Toronto Police) to Imams and Mosques in wake of @CRIME(Shootings) in @LOC(Ottawa):,1
The @ORG(TTC) says it has “implemented heightened security across the entire transit system” in light of the @CRIME(shooting) in @LOC(Ottawa),1
"If the @PER(dudes) who @CRIME(shot) up @LOC(Ottawa) are white, are we going to have a @MISC(conversation) about @CRIME(terrorism) or is it going to be @SYMPTOM(mental illness)?",1
IMPORTANT: @ORG(Ottawa police) are urging @PER(people) NOT to tweet the location of @EVENT(police activity) in the @CRIME(Shooting) scene ,1
McMaster's flags have been lowered in memory of today's @CRIME(shooting) @PER(victim) in @LOC(Ottawa.),1
A reminder for those observing the @CRIME(shooting) on @LOC(Parliament Hill): DO NOT tweet police locations and movements,1
 @ORG(American and Canadian outlets) are covering the @CRIME(shooting) in @LOC(Ottawa) very differently,1
" @ORG(Canadian coverage) of the @CRIME(shooting) in @LOC(Ottawa) was measured, calm, and presented actual facts. Why can't we do the same?",1
BREAKING: Obama: @LOC(Canada) @CRIME(shooting) 'tragic' - 'we're all shaken by it'; no information on motive.,1
 @PER(Our) thoughts are with those in @CRIME(shooting) in @LOC(Ottawa) and everyone affected by today's events.,1
Incredible footage from josh wingrove of @CRIME(shots) being fired in the @ORG(Parliament building) in @LOC(Ottawa),1
The @CRIME(Shootings) in @LOC(Ottawa) was terrorsim as was @CRIME(forthoodshooting) and @CRIME(oklahomabeheading).,1
Statement on the @CRIME(shooting) incident in @LOC(Ottawa),1
WATCH LIVE: @ORG(CP24's special coverage) of the @CRIME(shootings) in @LOC(Ottawa),1
 @PER(We) have no idea who is responsible for the @CRIME(Shootings) in @LOC(Ottawa) so why are instant commentators talking about ISIS? Please stop politics of fear,1
 @CRIME(shooting) in @LOC(Ottawa) shouldn’t be used as pretext for stripping away more civil liberties,1
